1514176251569|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1514273404261|24|statement|connection 1|/* from Emp e where 1=1 and e.job =:job and e.hiredate >=:fromDate and e.hiredate <=:endDate  */ select emp0_.empno as empno1_2_, emp0_.ename as ename2_2_, emp0_.job as job3_2_, emp0_.mgr as mgr4_2_, emp0_.hiredate as hiredate5_2_, emp0_.sal as sal6_2_, emp0_.comm as comm7_2_, emp0_.deptno as deptno8_2_ from happy.Emp emp0_ where 1=1 and emp0_.job=? and emp0_.hiredate>=? and emp0_.hiredate<=?|/* from Emp e where 1=1 and e.job =:job and e.hiredate >=:fromDate and e.hiredate <=:endDate  */ select emp0_.empno as empno1_2_, emp0_.ename as ename2_2_, emp0_.job as job3_2_, emp0_.mgr as mgr4_2_, emp0_.hiredate as hiredate5_2_, emp0_.sal as sal6_2_, emp0_.comm as comm7_2_, emp0_.deptno as deptno8_2_ from happy.Emp emp0_ where 1=1 and emp0_.job='CLERK' and emp0_.hiredate>='02-一月-87' and emp0_.hiredate<='26-十二月-17'
1514273404269|0|resultset|connection -1|/* from Emp e where 1=1 and e.job =:job and e.hiredate >=:fromDate and e.hiredate <=:endDate  */ select emp0_.empno as empno1_2_, emp0_.ename as ename2_2_, emp0_.job as job3_2_, emp0_.mgr as mgr4_2_, emp0_.hiredate as hiredate5_2_, emp0_.sal as sal6_2_, emp0_.comm as comm7_2_, emp0_.deptno as deptno8_2_ from happy.Emp emp0_ where 1=1 and emp0_.job=? and emp0_.hiredate>=? and emp0_.hiredate<=?|empno1_2_ = 7788, ename2_2_ = SCOTT, job3_2_ = CLERK, mgr4_2_ = 7566, hiredate5_2_ = 1987-04-19 00:00:00.0, sal6_2_ = 3800.0, comm7_2_ = 0, deptno8_2_ = 20
1514273404269|0|resultset|connection -1|/* from Emp e where 1=1 and e.job =:job and e.hiredate >=:fromDate and e.hiredate <=:endDate  */ select emp0_.empno as empno1_2_, emp0_.ename as ename2_2_, emp0_.job as job3_2_, emp0_.mgr as mgr4_2_, emp0_.hiredate as hiredate5_2_, emp0_.sal as sal6_2_, emp0_.comm as comm7_2_, emp0_.deptno as deptno8_2_ from happy.Emp emp0_ where 1=1 and emp0_.job=? and emp0_.hiredate>=? and emp0_.hiredate<=?|empno1_2_ = 7876, ename2_2_ = ADAMS, job3_2_ = CLERK, mgr4_2_ = 7788, hiredate5_2_ = 1987-05-23 00:00:00.0, sal6_2_ = 1900.0, comm7_2_ = 0, deptno8_2_ = 20
1514273404279|0|commit|connection 1||
1514275561917|165|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1514275561918|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1514275561918|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1514275561918|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1514275561918|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1514275561918|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1514275561918|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1514275561919|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1514275561919|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1514275561919|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1514275561919|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1514275561919|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1514275561919|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1514275561920|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1514275561920|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1514275562463|4|statement|connection 1|/* select new Dept(10,'ACCOUNTING','NEW YORK') from Dept */ select 10 as col_0_0_, 'ACCOUNTING' as col_1_0_, 'NEW YORK' as col_2_0_ from happy.Dept dept0_|/* select new Dept(10,'ACCOUNTING','NEW YORK') from Dept */ select 10 as col_0_0_, 'ACCOUNTING' as col_1_0_, 'NEW YORK' as col_2_0_ from happy.Dept dept0_
1514275562467|0|resultset|connection -1|/* select new Dept(10,'ACCOUNTING','NEW YORK') from Dept */ select 10 as col_0_0_, 'ACCOUNTING' as col_1_0_, 'NEW YORK' as col_2_0_ from happy.Dept dept0_|col_0_0_ = 10, col_1_0_ = ACCOUNTING, col_2_0_ = NEW YORK
1514275562467|0|resultset|connection -1|/* select new Dept(10,'ACCOUNTING','NEW YORK') from Dept */ select 10 as col_0_0_, 'ACCOUNTING' as col_1_0_, 'NEW YORK' as col_2_0_ from happy.Dept dept0_|col_0_0_ = 10, col_1_0_ = ACCOUNTING, col_2_0_ = NEW YORK
1514275562467|0|resultset|connection -1|/* select new Dept(10,'ACCOUNTING','NEW YORK') from Dept */ select 10 as col_0_0_, 'ACCOUNTING' as col_1_0_, 'NEW YORK' as col_2_0_ from happy.Dept dept0_|col_0_0_ = 10, col_1_0_ = ACCOUNTING, col_2_0_ = NEW YORK
1514275562467|0|resultset|connection -1|/* select new Dept(10,'ACCOUNTING','NEW YORK') from Dept */ select 10 as col_0_0_, 'ACCOUNTING' as col_1_0_, 'NEW YORK' as col_2_0_ from happy.Dept dept0_|col_0_0_ = 10, col_1_0_ = ACCOUNTING, col_2_0_ = NEW YORK
1514275724121|192|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1514275724123|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1514275724123|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1514275724123|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1514275724123|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1514275724123|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1514275724124|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1514275724124|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
1514275724124|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_IDX_TAB_SEQUENCE
1514275724124|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_NDM_ID_SEQ
1514275724124|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_WS_CONFERENCE_IDS
1514275724125|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = TMP_COORD_OPS
1514275724125|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_FLOW_SESSION_SEQ
1514275724125|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = WWV_SEQ
1514275724125|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = XDB$NAMESUFF_SEQ
1514275724746|2|statement|connection 1|/* select new Dept(d.deptno,d.dname,d.loc) from Dept d */ select dept0_.deptno as col_0_0_, dept0_.dname as col_1_0_, dept0_.loc as col_2_0_ from happy.Dept dept0_|/* select new Dept(d.deptno,d.dname,d.loc) from Dept d */ select dept0_.deptno as col_0_0_, dept0_.dname as col_1_0_, dept0_.loc as col_2_0_ from happy.Dept dept0_
1514275724749|0|resultset|connection -1|/* select new Dept(d.deptno,d.dname,d.loc) from Dept d */ select dept0_.deptno as col_0_0_, dept0_.dname as col_1_0_, dept0_.loc as col_2_0_ from happy.Dept dept0_|col_0_0_ = 10, col_1_0_ = ACCOUNTING, col_2_0_ = NEW YORK
1514275724749|0|resultset|connection -1|/* select new Dept(d.deptno,d.dname,d.loc) from Dept d */ select dept0_.deptno as col_0_0_, dept0_.dname as col_1_0_, dept0_.loc as col_2_0_ from happy.Dept dept0_|col_0_0_ = 20, col_1_0_ = RESEARCH, col_2_0_ = DALLAS
1514275724749|0|resultset|connection -1|/* select new Dept(d.deptno,d.dname,d.loc) from Dept d */ select dept0_.deptno as col_0_0_, dept0_.dname as col_1_0_, dept0_.loc as col_2_0_ from happy.Dept dept0_|col_0_0_ = 30, col_1_0_ = SALES, col_2_0_ = CHICAGO
1514275724749|0|resultset|connection -1|/* select new Dept(d.deptno,d.dname,d.loc) from Dept d */ select dept0_.deptno as col_0_0_, dept0_.dname as col_1_0_, dept0_.loc as col_2_0_ from happy.Dept dept0_|col_0_0_ = 40, col_1_0_ = OPERATIONS, col_2_0_ = BOSTON
1514276562378|154|statement|connection 0| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|
1514276562379|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DBMS_MVSEQ
1514276562379|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = DM$EXPIMP_ID_SEQ
1514276562379|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HIBERNATE_SEQUENCE
1514276562379|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = HS_BULK_SEQ
1514276562379|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SAMPLE_SEQ
1514276562379|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SCHEDULER$_JOBSUFFIX_S
1514276562380|0|resultset|connection -1| select sequence_name from all_sequences  union select synonym_name   from all_synonyms us, all_sequences asq  where asq.sequence_name = us.table_name    and asq.sequence_owner = us.table_owner|1 = SDO_GEOR_SEQ
